"DATA";"SISTEMA";"TOTAL_PAX_TRANSPORTADO"
2020-01-22;"BRT";440624
2020-01-23;"BRT";428859
2020-01-24;"BRT";427016
2020-01-25;"BRT";271377
2020-01-26;"BRT";162286
2020-01-27;"BRT";431112
2020-01-28;"BRT";436272
2020-01-29;"BRT";436021
2020-01-30;"BRT";433988
2020-01-31;"BRT";437195
2020-02-01;"BRT";277940
2020-02-02;"BRT";158708
2020-02-03;"BRT";435386
2020-02-04;"BRT";453231
2020-02-05;"BRT";458744
2020-02-06;"BRT";463608
2020-02-07;"BRT";476371
2020-02-08;"BRT";296382
2020-02-09;"BRT";173968
2020-02-10;"BRT";462616
2020-02-11;"BRT";435775
2020-02-12;"BRT";480110
2020-02-13;"BRT";477687
2020-02-14;"BRT";488897
2020-02-15;"BRT";296371
2020-02-16;"BRT";167610
2020-02-17;"BRT";475974
2020-02-18;"BRT";481737
2020-02-19;"BRT";479068
2020-02-20;"BRT";462873
2020-02-21;"BRT";394781
2020-02-22;"BRT";237408
2020-02-23;"BRT";155588
2020-02-24;"BRT";200466
2020-02-25;"BRT";150818
2020-02-26;"BRT";230580
2020-02-27;"BRT";379147
2020-02-28;"BRT";399440
2020-02-29;"BRT";249596
2020-03-01;"BRT";101449
2020-03-02;"BRT";405365
2020-03-03;"BRT";466561
2020-03-04;"BRT";470946
2020-03-05;"BRT";481406
2020-03-06;"BRT";485586
2020-03-07;"BRT";290867
2020-03-08;"BRT";167363
2020-03-09;"BRT";474456
2020-03-10;"BRT";482789
2020-03-11;"BRT";477971
2020-03-12;"BRT";472463
2020-03-13;"BRT";463301
2020-03-14;"BRT";253024
2020-03-15;"BRT";138976
2020-03-16;"BRT";349615
2020-03-17;"BRT";294642
2020-03-18;"BRT";250297
2020-03-19;"BRT";215531
2020-03-20;"BRT";198956
2020-03-21;"BRT";57970
2020-03-22;"BRT";41969
2020-03-23;"BRT";129032
2020-03-24;"BRT";113266
2020-03-25;"BRT";110723
2020-03-26;"BRT";112977
2020-03-27;"BRT";118692
2020-03-28;"BRT";70172
2020-03-29;"BRT";44777
2020-03-30;"BRT";120557
2020-03-31;"BRT";121671
2020-04-01;"BRT";126309
2020-04-02;"BRT";126710
2020-04-03;"BRT";132494
2020-04-04;"BRT";79932
2020-04-05;"BRT";46809
2020-04-06;"BRT";132875
2020-04-07;"BRT";132083
2020-04-08;"BRT";131866
2020-04-09;"BRT";138887
2020-04-10;"BRT";62634
2020-04-11;"BRT";78431
2020-04-12;"BRT";45394
2020-04-13;"BRT";132386
2020-04-14;"BRT";129613
2020-04-15;"BRT";127353
2020-04-16;"BRT";124723
2020-04-17;"BRT";130431
2020-04-18;"BRT";76794
2020-04-19;"BRT";43820
2020-04-20;"BRT";125235
2020-04-21;"BRT";57764
2020-04-22;"BRT";124112
2020-04-23;"BRT";57059
2020-04-24;"BRT";121444
2020-04-25;"BRT";70171
2020-04-26;"BRT";37815
2020-04-27;"BRT";116388
2020-04-28;"BRT";111968
2020-04-29;"BRT";114005
2020-04-30;"BRT";117094
2020-05-01;"BRT";60053
2020-05-02;"BRT";76467
2020-05-03;"BRT";42054
2020-05-04;"BRT";128046
2020-05-05;"BRT";126038
2020-05-06;"BRT";126125
2020-05-07;"BRT";115951
2020-05-08;"BRT";133882
2020-05-09;"BRT";82368
2020-05-10;"BRT";44922
2020-05-11;"BRT";125641
2020-05-12;"BRT";122663
2020-05-13;"BRT";127540
2020-05-14;"BRT";124454
2020-05-15;"BRT";123311
2020-05-16;"BRT";78243
2020-05-17;"BRT";44749
2020-05-18;"BRT";129693
2020-05-19;"BRT";130159
2020-05-20;"BRT";134879
2020-05-21;"BRT";132330
2020-05-22;"BRT";137664
2020-05-23;"BRT";83773
2020-05-24;"BRT";44764
2020-05-25;"BRT";137294
2020-05-26;"BRT";136442
2020-05-27;"BRT";138898
2020-05-28;"BRT";139768
2020-05-29;"BRT";147471
2020-05-30;"BRT";88920
2020-05-31;"BRT";46799
2020-06-01;"BRT";149076
2020-06-02;"BRT";150255
2020-06-03;"BRT";153499
2020-06-04;"BRT";154778
2020-06-05;"BRT";162195
2020-06-06;"BRT";97188
2020-06-07;"BRT";51056
2020-06-08;"BRT";156604
2020-06-09;"BRT";156995
2020-06-10;"BRT";161890
2020-06-11;"BRT";83144
2020-06-12;"BRT";159798
2020-06-13;"BRT";101946
2020-06-14;"BRT";53038
2020-06-15;"BRT";160104
2020-06-16;"BRT";167225
2020-06-17;"BRT";169707
2020-06-18;"BRT";169608
2020-06-19;"BRT";176634
2020-06-20;"BRT";108344
2020-06-21;"BRT";58570
2020-06-22;"BRT";174859
2020-06-23;"BRT";177442
2020-06-24;"BRT";177805
2020-06-25;"BRT";179078
2020-06-26;"BRT";182665
2020-06-27;"BRT";109346
2020-06-28;"BRT";57988
2020-06-29;"BRT";175696
2020-06-30;"BRT";178292
2020-07-01;"BRT";189038
2020-07-02;"BRT";192981
2020-07-03;"BRT";199001
2020-07-04;"BRT";119747
2020-07-05;"BRT";66087
2020-07-06;"BRT";196811
2020-07-07;"BRT";201406
2020-07-08;"BRT";202212
2020-07-09;"BRT";200103
2020-07-10;"BRT";206008
2020-07-11;"BRT";125586
2020-07-12;"BRT";67830
2020-07-13;"BRT";197683
2020-07-14;"BRT";193960
2020-07-15;"BRT";189888
2020-07-16;"BRT";203715
2020-07-17;"BRT";211131
2020-07-18;"BRT";127150
2020-07-19;"BRT";67998
2020-07-20;"BRT";204290
2020-07-21;"BRT";208221
2020-07-22;"BRT";210032
2020-07-23;"BRT";210551
2020-07-24;"BRT";214948
2020-07-25;"BRT";130598
2020-07-26;"BRT";68829
2020-07-27;"BRT";205631
2020-07-28;"BRT";213327
2020-07-29;"BRT";207413
2020-07-30;"BRT";200422
2020-07-31;"BRT";214522
2020-08-01;"BRT";132370
2020-08-02;"BRT";70754
2020-08-03;"BRT";210225
2020-08-04;"BRT";216442
2020-08-05;"BRT";222551
2020-08-06;"BRT";222754
2020-08-07;"BRT";230877
2020-08-08;"BRT";145133
2020-08-09;"BRT";77023
2020-08-10;"BRT";215674
2020-08-11;"BRT";220763
2020-08-12;"BRT";223441
2020-08-13;"BRT";225500
2020-08-14;"BRT";229523
2020-08-15;"BRT";140042
2020-08-16;"BRT";69096
2020-08-17;"BRT";215296
2020-08-18;"BRT";221288
2020-08-19;"BRT";226517
2020-08-20;"BRT";220578
2020-08-21;"BRT";219191
2020-08-22;"BRT";117780
2020-08-23;"BRT";65848
2020-08-24;"BRT";220862
2020-08-25;"BRT";225443
2020-08-26;"BRT";225901
2020-08-27;"BRT";231192
2020-08-28;"BRT";234818
2020-08-29;"BRT";142717
2020-08-30;"BRT";79359
2020-08-31;"BRT";217166
2020-09-01;"BRT";239913
2020-09-02;"BRT";241352
2020-09-03;"BRT";246765
2020-09-04;"BRT";252836
2020-09-05;"BRT";152717
2020-09-06;"BRT";88226
2020-09-07;"BRT";102687
2020-09-08;"BRT";248813
2020-09-09;"BRT";245600
2020-09-10;"BRT";247767
2020-09-11;"BRT";250707
2020-09-12;"BRT";151912
2020-09-13;"BRT";88017
2020-09-14;"BRT";238045
2020-09-15;"BRT";236809
2020-09-16;"BRT";242098
2020-09-17;"BRT";248561
2020-09-18;"BRT";249859
2020-09-19;"BRT";148029
2020-09-20;"BRT";68464
2020-09-21;"BRT";231724
2020-09-22;"BRT";201116
2020-09-23;"BRT";232565
2020-09-24;"BRT";245513
2020-09-25;"BRT";249543
2020-09-26;"BRT";148108
2020-09-27;"BRT";81532
2020-09-28;"BRT";239041
2020-09-29;"BRT";240047
2020-09-30;"BRT";237954
2020-10-01;"BRT";253270
2020-10-02;"BRT";262606
2020-10-03;"BRT";152373
2020-10-04;"BRT";76273
2020-10-05;"BRT";247447
2020-10-06;"BRT";253261
2020-10-07;"BRT";256138
2020-10-08;"BRT";250901
2020-10-09;"BRT";251800
2020-10-10;"BRT";154238
2020-10-11;"BRT";80585
2020-10-12;"BRT";97467
2020-10-13;"BRT";252439
2020-10-14;"BRT";252934
2020-10-15;"BRT";247948
2020-10-16;"BRT";255061
2020-10-17;"BRT";152871
2020-10-18;"BRT";80441
2020-10-19;"BRT";173898
2020-10-20;"BRT";256256
2020-10-21;"BRT";254513
2020-10-22;"BRT";255154
2020-10-23;"BRT";261468
2020-10-24;"BRT";150482
2020-10-25;"BRT";76061
2020-10-26;"BRT";242112
2020-10-27;"BRT";252472
2020-10-28;"BRT";254513
2020-10-29;"BRT";257759
2020-10-30;"BRT";249256
2020-10-31;"BRT";136289
2020-11-01;"BRT";73461
2020-11-02;"BRT";94447
2020-11-03;"BRT";258928
2020-11-04;"BRT";258817
2020-11-05;"BRT";256282
2020-11-06;"BRT";265615
2020-11-07;"BRT";162139
2020-11-08;"BRT";80205
2020-11-09;"BRT";254735
2020-11-10;"BRT";258525
2020-11-11;"BRT";280380
2020-11-12;"BRT";259928
2020-11-13;"BRT";262841
2020-11-14;"BRT";157991
2020-11-15;"BRT";112744
2020-11-16;"BRT";250172
2020-11-17;"BRT";260356
2020-11-18;"BRT";250732
2020-11-19;"BRT";258989
2020-11-20;"BRT";113942
2020-11-21;"BRT";149904
2020-11-22;"BRT";78543
2020-11-23;"BRT";251761
2020-11-24;"BRT";256648
2020-11-25;"BRT";259000
2020-11-26;"BRT";259288
2020-11-27;"BRT";266631
2020-11-28;"BRT";157616
2020-11-29;"BRT";120061
2020-11-30;"BRT";144676
2020-12-01;"BRT";214141
2020-12-02;"BRT";246845
2020-12-03;"BRT";252636
2020-12-04;"BRT";256627
2020-12-05;"BRT";157204
2020-12-06;"BRT";76099
2020-12-07;"BRT";230780
2020-12-08;"BRT";252965
2020-12-09;"BRT";251707
2020-12-10;"BRT";249267
2020-12-11;"BRT";259472
2020-12-12;"BRT";158626
2020-12-13;"BRT";77490
2020-12-14;"BRT";244585
2020-12-15;"BRT";252261
2020-12-16;"BRT";253437
2020-12-17;"BRT";252079
2020-12-18;"BRT";258116
2020-12-19;"BRT";164604
2020-12-20;"BRT";90501
2020-12-21;"BRT";242903
2020-12-22;"BRT";243808
2020-12-23;"BRT";244476
2020-12-24;"BRT";136563
2020-12-25;"BRT";43631
2020-12-26;"BRT";123181
2020-12-27;"BRT";67645
2020-12-28;"BRT";216391
2020-12-29;"BRT";219643
2020-12-30;"BRT";216392
2020-12-31;"BRT";126081
2021-01-01;"BRT";44705
2021-01-02;"BRT";99240
2021-01-03;"BRT";66869
2021-01-04;"BRT";224067
2021-01-05;"BRT";232231
2021-01-06;"BRT";233530
2021-01-07;"BRT";235007
2021-01-08;"BRT";242633
2021-01-09;"BRT";145224
2021-01-10;"BRT";80182
2021-01-11;"BRT";233834
2021-01-12;"BRT";239608
2021-01-13;"BRT";238894
2021-01-14;"BRT";240645
2021-01-15;"BRT";243898
2021-01-16;"BRT";147902
2021-01-17;"BRT";87932
2021-01-18;"BRT";232677
2021-01-19;"BRT";243957
2021-01-20;"BRT";121935
2021-01-21;"BRT";242431
2021-01-22;"BRT";243382
2021-01-23;"BRT";144659
2021-01-24;"BRT";83026
2021-01-25;"BRT";233150
2021-01-26;"BRT";236855
2021-01-27;"BRT";237908
2021-01-28;"BRT";237578
2021-01-29;"BRT";242700
2021-01-30;"BRT";143396
2021-01-31;"BRT";82485
2021-02-01;"BRT";47021
2021-02-02;"BRT";205726
2021-02-03;"BRT";232821
2021-02-04;"BRT";236990
2021-02-05;"BRT";233818
2021-02-06;"BRT";136668
2021-02-07;"BRT";74482
2021-02-08;"BRT";228819
2021-02-09;"BRT";239988
2021-02-10;"BRT";241478
2021-02-11;"BRT";241722
2021-02-12;"BRT";239916
2021-02-13;"BRT";135950
2021-02-14;"BRT";73661
2021-02-15;"BRT";156110
2021-02-16;"BRT";97542
2021-02-17;"BRT";185152
2021-02-18;"BRT";233342
2021-02-19;"BRT";234889
2021-02-20;"BRT";141467
2021-02-21;"BRT";73639
2021-02-22;"BRT";226356
2021-02-23;"BRT";233561
2021-02-24;"BRT";236044
2021-02-25;"BRT";234338
2021-02-26;"BRT";235914
2021-02-27;"BRT";137993
2021-02-28;"BRT";73450
2021-03-01;"BRT";225593
2021-03-02;"BRT";235866
2021-03-03;"BRT";233704
2021-03-04;"BRT";235072
2021-03-05;"BRT";234396
2021-03-06;"BRT";134198
2021-03-07;"BRT";65711
2021-03-08;"BRT";223057
2021-03-09;"BRT";228602
2021-03-10;"BRT";229591
2021-03-11;"BRT";226890
2021-03-12;"BRT";229943
2021-03-13;"BRT";133781
2021-03-14;"BRT";71081
2021-03-15;"BRT";220181
2021-03-16;"BRT";222609
2021-03-17;"BRT";223813
2021-03-18;"BRT";222767
2021-03-19;"BRT";223507
2021-03-20;"BRT";127673
2021-03-21;"BRT";65964
2021-03-22;"BRT";210136
2021-03-23;"BRT";213782
2021-03-24;"BRT";213537
2021-03-25;"BRT";216997
2021-03-26;"BRT";159303
2021-03-27;"BRT";98207
2021-03-28;"BRT";55861
2021-03-29;"BRT";143391
2021-03-30;"BRT";141395
2021-03-31;"BRT";155055
2021-04-01;"BRT";162502
2021-04-02;"BRT";79903
2021-04-03;"BRT";102043
2021-04-04;"BRT";60692
2021-04-05;"BRT";188500
2021-04-06;"BRT";189779
2021-04-07;"BRT";192564
2021-04-08;"BRT";199116
2021-04-09;"BRT";214160
2021-04-10;"BRT";114085
2021-04-11;"BRT";61691
2021-04-12;"BRT";194712
2021-04-13;"BRT";195717
2021-04-14;"BRT";205729
2021-04-15;"BRT";207939
2021-04-16;"BRT";212701
2021-04-17;"BRT";130765
2021-04-18;"BRT";66568
2021-04-19;"BRT";205540
2021-04-20;"BRT";207230
2021-04-21;"BRT";153078
2021-04-22;"BRT";201836
2021-04-23;"BRT";163719
2021-04-24;"BRT";125962
2021-04-25;"BRT";67435
2021-04-26;"BRT";206371
2021-04-27;"BRT";208489
2021-04-28;"BRT";209537
2021-04-29;"BRT";204854
2021-04-30;"BRT";214494
2021-05-01;"BRT";100593
2021-05-02;"BRT";68216
2021-05-03;"BRT";232100
2021-05-04;"BRT";238359
2021-05-05;"BRT";239422
2021-05-06;"BRT";242805
2021-05-07;"BRT";236059
2021-05-08;"BRT";131758
2021-05-09;"BRT";71393
2021-05-10;"BRT";231748
2021-05-11;"BRT";241913
2021-05-12;"BRT";240771
2021-05-13;"BRT";229870
2021-05-14;"BRT";242979
2021-05-15;"BRT";135708
2021-05-16;"BRT";68100
2021-05-17;"BRT";232892
2021-05-18;"BRT";235971
2021-05-19;"BRT";236742
2021-05-20;"BRT";240331
2021-05-21;"BRT";241037
2021-05-22;"BRT";132936
2021-05-23;"BRT";70227
2021-05-24;"BRT";229790
2021-05-25;"BRT";238345
2021-05-26;"BRT";238184
2021-05-27;"BRT";238791
2021-05-28;"BRT";240776
2021-05-29;"BRT";133832
2021-05-30;"BRT";66495
2021-05-31;"BRT";207358
2021-06-01;"BRT";241419
2021-06-02;"BRT";266008
2021-06-03;"BRT";107978
2021-06-04;"BRT";237111
2021-06-05;"BRT";137631
2021-06-06;"BRT";75743
2021-06-07;"BRT";240298
2021-06-08;"BRT";244841
2021-06-09;"BRT";243290
2021-06-10;"BRT";247637
2021-06-11;"BRT";250187
2021-06-12;"BRT";136722
2021-06-13;"BRT";68609
2021-06-14;"BRT";237776
2021-06-15;"BRT";245633
2021-06-16;"BRT";244797
2021-06-17;"BRT";238499
2021-06-18;"BRT";246147
2021-06-19;"BRT";136657
2021-06-20;"BRT";70676
2021-06-21;"BRT";234670
2021-06-22;"BRT";237869
2021-06-23;"BRT";237537
2021-06-24;"BRT";246081
2021-06-25;"BRT";248490
2021-06-26;"BRT";139085
2021-06-27;"BRT";74541
2021-06-28;"BRT";236043
2021-06-29;"BRT";230820
2021-06-30;"BRT";224516
2021-07-01;"BRT";258508
2021-07-02;"BRT";264850
2021-07-03;"BRT";151105
2021-07-04;"BRT";76353
2021-07-05;"BRT";249943
2021-07-06;"BRT";255040
2021-07-07;"BRT";260863
2021-07-08;"BRT";266292
2021-07-09;"BRT";269328
2021-07-10;"BRT";156139
2021-07-11;"BRT";79038
2021-07-12;"BRT";251748
2021-07-13;"BRT";256934
2021-07-14;"BRT";259328
2021-07-15;"BRT";259100
2021-07-16;"BRT";257727
2021-07-17;"BRT";147446
2021-07-18;"BRT";75177
2021-07-19;"BRT";241877
2021-07-20;"BRT";249764
2021-07-21;"BRT";250089
2021-07-22;"BRT";253183
2021-07-23;"BRT";256393
2021-07-24;"BRT";148149
2021-07-25;"BRT";78038
2021-07-26;"BRT";239965
2021-07-27;"BRT";249902
2021-07-28;"BRT";234648
2021-07-29;"BRT";244876
2021-07-30;"BRT";245894
2021-07-31;"BRT";138458
2021-08-01;"BRT";74791
2021-08-02;"BRT";248614
2021-08-03;"BRT";252532
2021-08-04;"BRT";257039
2021-08-05;"BRT";261838
2021-08-06;"BRT";269309
2021-08-07;"BRT";153193
2021-08-08;"BRT";79660
2021-08-09;"BRT";249379
2021-08-10;"BRT";259424
2021-08-11;"BRT";256051
2021-08-12;"BRT";243623
2021-08-13;"BRT";255427
2021-08-14;"BRT";141193
2021-08-15;"BRT";73761
2021-08-16;"BRT";248132
2021-08-17;"BRT";255614
2021-08-18;"BRT";258456
2021-08-19;"BRT";258632
2021-08-20;"BRT";260501
2021-08-21;"BRT";152215
2021-08-22;"BRT";81853
2021-08-23;"BRT";247858
2021-08-24;"BRT";254733
2021-08-25;"BRT";258832
2021-08-26;"BRT";263093
2021-08-27;"BRT";257071
2021-08-28;"BRT";142949
2021-08-29;"BRT";72360
2021-08-30;"BRT";239290
2021-08-31;"BRT";234419
2021-09-01;"BRT";256225
2021-09-02;"BRT";262239
2021-09-03;"BRT";270586
2021-09-04;"BRT";156290
2021-09-05;"BRT";80010
2021-09-06;"BRT";228140
2021-09-07;"BRT";94748
2021-09-08;"BRT";264660
2021-09-09;"BRT";268497
2021-09-10;"BRT";264779
2021-09-11;"BRT";147282
2021-09-12;"BRT";75633
2021-09-13;"BRT";254939
2021-09-14;"BRT";268022
2021-09-15;"BRT";264047
2021-09-16;"BRT";255426
2021-09-17;"BRT";260113
2021-09-18;"BRT";150777
2021-09-19;"BRT";76873
2021-09-20;"BRT";257501
2021-09-21;"BRT";253458
2021-09-22;"BRT";259779
2021-09-23;"BRT";266702
2021-09-24;"BRT";270888
2021-09-25;"BRT";149565
2021-09-26;"BRT";82110
2021-09-27;"BRT";261057
2021-09-28;"BRT";273661
2021-09-29;"BRT";272961
2021-09-30;"BRT";276488
2021-10-01;"BRT";294416
2021-10-02;"BRT";166731
2021-10-03;"BRT";87081
2021-10-04;"BRT";281394
2021-10-05;"BRT";286141
2021-10-06;"BRT";294974
2021-10-07;"BRT";297124
2021-10-08;"BRT";303607
2021-10-09;"BRT";171419
2021-10-10;"BRT";82627
2021-10-11;"BRT";245811
2021-10-12;"BRT";107779
2021-10-13;"BRT";304899
2021-10-14;"BRT";308080
2021-10-15;"BRT";296141
2021-10-16;"BRT";169532
2021-10-17;"BRT";82007
2021-10-18;"BRT";210067
2021-10-19;"BRT";294893
2021-10-20;"BRT";282377
2021-10-21;"BRT";308011
2021-10-22;"BRT";314151
2021-10-23;"BRT";180360
2021-10-24;"BRT";83271
2021-10-25;"BRT";300022
2021-10-26;"BRT";314371
2021-10-27;"BRT";312936
2021-10-28;"BRT";311807
2021-10-29;"BRT";317169
2021-10-30;"BRT";175738
2021-10-31;"BRT";86569
2021-11-01;"BRT";243093
2021-11-02;"BRT";107864
2021-11-03;"BRT";330410
2021-11-04;"BRT";332759
2021-11-05;"BRT";339506
2021-11-06;"BRT";191900
2021-11-07;"BRT";98578
2021-11-08;"BRT";320867
2021-11-09;"BRT";325687
2021-11-10;"BRT";331230
2021-11-11;"BRT";325623
2021-11-12;"BRT";321852
2021-11-13;"BRT";182580
2021-11-14;"BRT";98486
2021-11-15;"BRT";129395
2021-11-16;"BRT";332293
2021-11-17;"BRT";338706
2021-11-18;"BRT";331825
2021-11-19;"BRT";318831
2021-11-20;"BRT";146139
2021-11-21;"BRT";94226
2021-11-22;"BRT";319915
2021-11-23;"BRT";321973
2021-11-24;"BRT";324653
2021-11-25;"BRT";324252
2021-11-26;"BRT";322855
2021-11-27;"BRT";172909
2021-11-28;"BRT";93669
2021-11-29;"BRT";303136
2021-11-30;"BRT";299118
2021-12-01;"BRT";316940
2021-12-02;"BRT";320940
2021-12-03;"BRT";323982
2021-12-04;"BRT";194235
2021-12-05;"BRT";108415
2021-12-06;"BRT";305465
2021-12-07;"BRT";308050
2021-12-08;"BRT";307510
2021-12-09;"BRT";323926
2021-12-10;"BRT";329444
2021-12-11;"BRT";199846
2021-12-12;"BRT";100189
2021-12-13;"BRT";306088
2021-12-14;"BRT";316584
2021-12-15;"BRT";323039
2021-12-16;"BRT";322600
2021-12-17;"BRT";326321
2021-12-18;"BRT";191512
2021-12-19;"BRT";108457
2021-12-20;"BRT";318702
2021-12-21;"BRT";325515
2021-12-22;"BRT";317202
2021-12-23;"BRT";292475
2021-12-24;"BRT";160397
2021-12-25;"BRT";59695
2021-12-26;"BRT";103669
2021-12-27;"BRT";268475
2021-12-28;"BRT";279183
2021-12-29;"BRT";278636
2021-12-30;"BRT";257955
2021-12-31;"BRT";147408
2022-01-01;"BRT";46516
2022-01-02;"BRT";66928
2022-01-03;"BRT";214232
2022-01-04;"BRT";224819
2022-01-05;"BRT";226517
2022-01-06;"BRT";225738
2022-01-07;"BRT";216027
2022-01-08;"BRT";120097
2022-01-09;"BRT";64862
2022-01-10;"BRT";217144
2022-01-11;"BRT";217049
2022-01-12;"BRT";217674
2022-01-13;"BRT";215416
2022-01-14;"BRT";214302
2022-01-15;"BRT";123195
2022-01-16;"BRT";70869
2022-01-17;"BRT";211573
2022-01-18;"BRT";218179
2022-01-19;"BRT";221319
2022-01-20;"BRT";113991
2022-01-21;"BRT";213674
2022-01-22;"BRT";131782
2022-01-23;"BRT";83251
2022-01-24;"BRT";220798
2022-01-25;"BRT";227294
2022-01-26;"BRT";230778
2022-01-27;"BRT";230335
2022-01-28;"BRT";225526
2022-01-29;"BRT";123196
2022-01-30;"BRT";64924
2022-01-31;"BRT";204025
2022-02-01;"BRT";232839
2022-02-02;"BRT";239407
2022-02-03;"BRT";243447
2022-02-04;"BRT";245686
2022-02-05;"BRT";138836
2022-02-06;"BRT";76577
2022-02-07;"BRT";238982
2022-02-08;"BRT";241070
2022-02-09;"BRT";248641
2022-02-10;"BRT";249626
2022-02-11;"BRT";250632
2022-02-12;"BRT";136405
2022-02-13;"BRT";82735
2022-02-14;"BRT";242064
2022-02-15;"BRT";246156
2022-02-16;"BRT";243192
2022-02-17;"BRT";247021
2022-02-18;"BRT";243170
2022-02-19;"BRT";128263
2022-02-20;"BRT";68066
2022-02-21;"BRT";233434
2022-02-22;"BRT";241556
2022-02-23;"BRT";240930
2022-02-24;"BRT";237669
2022-02-25;"BRT";33331
2022-02-26;"BRT";34260
2022-02-27;"BRT";47703
2022-02-28;"BRT";121450
2022-03-01;"BRT";773013
2022-03-02;"BRT";1302260
2022-03-03;"BRT";1859522
2022-03-04;"BRT";1881506
2022-03-05;"BRT";1189198
2022-03-06;"BRT";716640
2022-03-07;"BRT";2027063
2022-03-08;"BRT";2070190
2022-03-09;"BRT";2084137
2022-03-10;"BRT";2064464
2022-03-11;"BRT";2039436
2022-03-12;"BRT";1194842
2022-03-13;"BRT";683696
2022-03-14;"BRT";1994259
2022-03-15;"BRT";2053440
2022-03-16;"BRT";2058101
2022-03-17;"BRT";2053096
2022-03-18;"BRT";2039067
2022-03-19;"BRT";1199011
2022-03-20;"BRT";653404
2022-03-21;"BRT";1927740
2022-03-22;"BRT";2035969
2022-03-23;"BRT";2072904
2022-03-24;"BRT";2058834
2022-03-25;"BRT";2035958
2022-03-26;"BRT";1162353
2022-03-27;"BRT";658376
2022-03-28;"BRT";2005498
2022-03-29;"BRT";1116114
2022-03-30;"BRT";2003782
2022-03-31;"BRT";1996045
2022-04-01;"BRT";241389
2022-04-02;"BRT";105790
2022-04-03;"BRT";62932
2022-04-04;"BRT";243843
2022-04-05;"BRT";252093
2022-04-06;"BRT";249180
2022-04-07;"BRT";254608
2022-04-08;"BRT";252755
2022-04-09;"BRT";132851
2022-04-10;"BRT";71688
2022-04-11;"BRT";247471
2022-04-12;"BRT";253982
2022-04-13;"BRT";250628
2022-04-14;"BRT";232930
2022-04-15;"BRT";81887
2022-04-16;"BRT";114992
2022-04-17;"BRT";65300
2022-04-18;"BRT";241623
2022-04-19;"BRT";245644
2022-04-20;"BRT";238656
2022-04-21;"BRT";98832
2022-04-22;"BRT";184769
2022-04-23;"BRT";95397
2022-04-24;"BRT";68798
2022-04-25;"BRT";232009
2022-04-26;"BRT";239261
2022-04-27;"BRT";240540
2022-04-28;"BRT";238971
2022-04-29;"BRT";223140
2022-04-30;"BRT";43910
2022-05-01;"BRT";68338
2022-05-02;"BRT";235579
2022-05-03;"BRT";241064
2022-05-04;"BRT";240929
2022-05-05;"BRT";246189
2022-05-06;"BRT";246987
2022-05-07;"BRT";129625
2022-05-08;"BRT";66581
2022-05-09;"BRT";235666
2022-05-10;"BRT";248920
2022-05-11;"BRT";247922
2022-05-12;"BRT";242685
2022-05-13;"BRT";248045
2022-05-14;"BRT";129691
2022-05-15;"BRT";66787
2022-05-16;"BRT";236124
2022-05-17;"BRT";244926
2022-05-18;"BRT";248489
2022-05-19;"BRT";247123
2022-05-20;"BRT";243905
2022-05-21;"BRT";126874
2022-05-22;"BRT";69117
2022-05-23;"BRT";239839
2022-05-24;"BRT";245794
2022-05-25;"BRT";249056
2022-05-26;"BRT";250632
2022-05-27;"BRT";249081
2022-05-28;"BRT";126314
2022-05-29;"BRT";68520
2022-05-30;"BRT";231595
2022-05-31;"BRT";224452
2022-06-01;"BRT";248814
2022-06-02;"BRT";250767
2022-06-03;"BRT";246249
2022-06-04;"BRT";123902
2022-06-05;"BRT";68532
2022-06-06;"BRT";243146
2022-06-07;"BRT";251551
2022-06-08;"BRT";251807
2022-06-09;"BRT";247752
2022-06-10;"BRT";246825
2022-06-11;"BRT";121640
2022-06-12;"BRT";65097
2022-06-13;"BRT";239554
2022-06-14;"BRT";237479
2022-06-15;"BRT";250440
2022-06-16;"BRT";97534
2022-06-17;"BRT";214857
2022-06-18;"BRT";118138
2022-06-19;"BRT";59820
2022-06-20;"BRT";236734
2022-06-21;"BRT";244834
2022-06-22;"BRT";247698
2022-06-23;"BRT";248036
2022-06-24;"BRT";249749
2022-06-25;"BRT";124534
2022-06-26;"BRT";60047
2022-06-27;"BRT";232365
2022-06-28;"BRT";240799
2022-06-29;"BRT";238484
2022-06-30;"BRT";238032
2022-07-01;"BRT";251657
2022-07-02;"BRT";128668
2022-07-03;"BRT";70716
2022-07-04;"BRT";240146
2022-07-05;"BRT";246530
2022-07-06;"BRT";246557
2022-07-07;"BRT";251446
2022-07-08;"BRT";251710
2022-07-09;"BRT";132459
2022-07-10;"BRT";73057
2022-07-11;"BRT";238942
2022-07-12;"BRT";246387
2022-07-13;"BRT";243537
2022-07-14;"BRT";240895
2022-07-15;"BRT";245594
2022-07-16;"BRT";129855
2022-07-17;"BRT";72621
2022-07-18;"BRT";227843
2022-07-19;"BRT";240452
2022-07-20;"BRT";240011
2022-07-21;"BRT";240614
2022-07-22;"BRT";239250
2022-07-23;"BRT";127059
2022-07-24;"BRT";71555
2022-07-25;"BRT";232675
2022-07-26;"BRT";240762
2022-07-27;"BRT";241151
2022-07-28;"BRT";238331
2022-07-29;"BRT";227403
2022-07-30;"BRT";114747
2022-07-31;"BRT";61508
2022-08-01;"BRT";243328
2022-08-02;"BRT";252147
2022-08-03;"BRT";254350
2022-08-04;"BRT";259437
2022-08-05;"BRT";257590
2022-08-06;"BRT";128252
2022-08-07;"BRT";69402
